intype,insubtype,surreason,outtype,animaltype,sex,bites,petsize,color,breed,mixed,breed2,days_in,in_season,out_season
STRAY,OTC,STRAY,RTO,DOG,M,N,TOY,WHITE,CHIHUAHUA SH,False,NM,3,WINTER,WINTER
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,GRAY / WHITE,ALASKAN HUSKY,False,NM,4,SUMMER,SUMMER
CONFISCATE,INTPL VIOL,STRAY,ADOPTION,DOG,N,N,MED,BROWN / WHITE,GERM SHEPHERD,True,BOXER,124,SUMMER,FALL
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,BROWN / BLACK,GERM SHEPHERD,True,Unknown,4,FALL,FALL
STRAY,OTC,OWNER DIED,FOSTER,DOG,N,N,PUPPY,BLACK / TAN,GERM SHEPHERD,False,NM,6,SUMMER,SUMMER
STRAY,FIELD,STRAY,TRANSPORT,DOG,N,Y,LARGE,BR BRINDLE,LABRADOR RETR,True,PLOTT HOUND,28,SPRING,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,LARGE,BL BRINDLE,PIT BULL,True,Unknown,0,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,F,N,MED,BUFF / WHITE,ALASKAN HUSKY,False,NM,2,SUMMER,SUMMER
STRAY,OTC,ABANDON,RTO,DOG,M,Y,MED,GRAY / WHITE,PIT BULL,False,NM,0,SPRING,SPRING
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,YELLOW,PIT BULL,True,ALASKAN HUSKY,14,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,MED,BR BRINDLE / WHITE,LABRADOR RETR,True,Unknown,2,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,CAT,N,N,KITTN,GRAY TABBY / WHITE,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,BIRD,F,N,MED,BLACK / RED,CHICKEN,False,NM,8,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,TORTIE,DOMESTIC SH,False,NM,7,SUMMER,SUMMER
STRAY,FIELD,STRAY,RTO,DOG,N,N,X-LRG,TAN / WHITE,AMERICAN STAFF,True,AMER BULLDOG,4,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,MED,BROWN,GOLDEN RETR,True,Unknown,12,WINTER,WINTER
OWNER SUR,OTC,RESPONSIBL,ADOPTION,CAT,S,N,MED,CALICO / MUTED,DOMESTIC MH,False,NM,10,SPRING,SPRING
FOSTER,RETURN,STRAY,ADOPTION,DOG,S,N,PUPPY,TRICOLOR,BEAGLE,True,Unknown,0,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,N,N,MED,ORG TABBY,DOMESTIC SH,False,NM,3,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,LARGE,BLUE / WHITE,PIT BULL,False,NM,8,SPRING,SPRING
DISPOSAL,FIELD,DOA,DISPOSAL,DOG,F,N,SMALL,WHITE,YORKSHIRE TERR,True,Unknown,0,SPRING,SPRING
FOSTER,RETURN,FOSTER RET,ADOPTION,DOG,S,N,LARGE,BLACK / WHITE,PIT BULL,False,NM,25,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,DOG,S,N,LARGE,BLACK / WHITE,PIT BULL,False,NM,46,SPRING,SPRING
STRAY,FIELD,STRAY,EUTH,OTHER,U,Y,SMALL,BROWN,BAT,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,RTO,DOG,F,N,LARGE,BLACK,BORDER COLLIE,True,Unknown,1,SPRING,SPRING
STRAY,OTC,STRAY,FOSTER,DOG,N,N,SMALL,BROWN / WHITE,CHIHUAHUA SH,False,NM,5,SPRING,SPRING
OWNER SUR,OTC,AGG PEOPLE,TRANSFER,DOG,N,N,LARGE,WHITE / BROWN,BULLDOG,False,NM,22,SPRING,SUMMER
STRAY,OTC,STRAY,TRANSFER,DOG,N,N,MED,BLACK / BROWN,GERM SHEPHERD,False,NM,6,SPRING,SPRING
FOSTER,RETURN,FOSTER RET,FOSTER,DOG,N,N,SMALL,BROWN,POODLE MIN,True,Unknown,8,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,GRAY TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,FOSTER,DOG,S,N,PUPPY,GOLD,DACHSHUND,True,LABRADOR RETR,4,SPRING,SPRING
STRAY,OTC,STRAY,TRANSFER,DOG,N,N,MED,WHITE,WEST HIGHLAND,True,JACK RUSS TER,13,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,LARGE,BROWN / WHITE,PIT BULL,True,LABRADOR RETR,8,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,CREAM / LILAC PT,DOMESTIC SH,False,NM,2,WINTER,WINTER
FOSTER,RETURN,FOSTER RET,EUTH,DOG,N,N,SMALL,BROWN,POODLE MIN,True,Unknown,0,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,GRAY TABBY / WHITE,DOMESTIC SH,False,NM,2,WINTER,WINTER
FOSTER,RETURN,STRAY,ADOPTION,DOG,N,Y,SMALL,BROWN / WHITE,CHIHUAHUA SH,True,Unknown,0,WINTER,WINTER
STRAY,OTC,STRAY,SNR,CAT,N,N,LARGE,BRN TABBY,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,Y,LARGE,BR BRINDLE,PIT BULL,False,NM,24,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,GRAY TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
FOSTER,RETURN,FOSTER RET,ADOPTION,DOG,S,N,SMALL,BROWN,CHIHUAHUA SH,False,NM,0,WINTER,WINTER
STRAY,OTC,STRAY,RTO,DOG,S,N,MED,BR BRINDLE / WHITE,PIT BULL,False,NM,3,FALL,FALL
STRAY,OTC,STRAY,TRANSPORT,DOG,N,N,MED,TAN,BEAGLE,False,NM,9,SUMMER,SUMMER
FOSTER,RETURN,UNKNOWN,ADOPTION,DOG,S,N,SMALL,BROWN,CHIHUAHUA SH,False,NM,0,WINTER,WINTER
STRAY,OTC,STRAY,TNR,CAT,S,N,KITTN,CREAM / LILAC PT,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,RTO,DOG,S,N,LARGE,GOLD,GOLDEN RETR,True,Unknown,1,FALL,FALL
STRAY,OTC,STRAY,FOSTER,DOG,S,N,PUPPY,BLACK,PIT BULL,False,NM,6,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,M,N,MED,BR BRINDLE / WHITE,WELSH CORGI CAR,True,Unknown,1,SUMMER,SUMMER
FOSTER,RETURN,FOSTER RET,FOSTER,DOG,N,Y,SMALL,TRICOLOR,RAT TERRIER,False,NM,72,SPRING,SUMMER
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,BLACK,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,EUTH,DOG,F,N,PUPPY,GRAY / BROWN,PIT BULL,False,NM,0,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,MED,BLACK,LABRADOR RETR,False,NM,7,WINTER,WINTER
OWNER SUR,RETURN 30,RESPONSIBL,ADOPTION,DOG,N,N,MED,BL BRINDLE / WHITE,PIT BULL,False,NM,0,WINTER,WINTER
STRAY,OTC,STRAY,TNR,CAT,N,N,KITTN,ORG TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,RTO,DOG,N,N,SMALL,SILVER / TAN,YORKSHIRE TERR,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,DOG,S,N,MED,BLACK,GERM SHEPHERD,False,NM,45,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,CALICO / GRAY TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,BROWN / BLACK,PIT BULL,False,NM,20,FALL,FALL
OWNER SUR,OTC,RESPONSIBL,ADOPTION,DOG,N,N,PUPPY,WHITE / TAN,RAT TERRIER,True,CHIHUAHUA SH,2,FALL,FALL
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,SMALL,BR BRINDLE / WHITE,JACK RUSS TER,True,Unknown,8,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,BROWN,PIT BULL,False,NM,17,FALL,FALL
STRAY,FIELD,STRAY,DIED,CAT,M,N,LARGE,BLACK,DOMESTIC SH,False,NM,4,FALL,FALL
OWNER SUR,EUTH REQ,STRAY,EUTH,CAT,N,Y,LARGE,BLACK / WHITE,DOMESTIC SH,False,NM,15,FALL,FALL
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,ORANGE,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,ORANGE,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,TRANSFER,DOG,S,N,LARGE,BROWN / BLACK,GERM SHEPHERD,False,NM,6,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,TORTIE,DOMESTIC SH,False,NM,6,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,TORTIE,DOMESTIC SH,False,NM,6,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,BRN TABBY / TORTIE,DOMESTIC SH,False,NM,7,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,7,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,LARGE,BLACK / WHITE,PIT BULL,False,NM,7,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,N,N,KITTN,GRAY / WHITE,DOMESTIC SH,False,NM,5,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,BLACK / WHITE,SIBERIAN HUSKY,False,NM,6,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,BLACK / TAN,GERM SHEPHERD,True,Unknown,81,SUMMER,FALL
STRAY,OTC,STRAY,FOSTER,DOG,S,N,LARGE,BROWN,PIT BULL,False,NM,12,WINTER,WINTER
FOSTER,RETURN,FOSTER RET,ADOPTION,DOG,S,N,LARGE,BROWN,PIT BULL,False,NM,0,WINTER,WINTER
STRAY,OTC,BITES,SNR,CAT,N,Y,MED,BLACK / WHITE,DOMESTIC SH,False,NM,15,WINTER,WINTER
OWNER SUR,OTC,AGG PEOPLE,EUTH,DOG,N,Y,LARGE,BR BRINDLE,PIT BULL,False,NM,10,FALL,WINTER
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,GRAY TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,CREAM / LILAC PT,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,SMALL,BLACK / BROWN,CHIHUAHUA SH,False,NM,10,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,S,N,MED,BLACK / BROWN,ENG COONHOUND,True,Unknown,0,SPRING,SPRING
STRAY,OTC,STRAY,RTO,DOG,S,N,LARGE,BLUE / WHITE,PIT BULL,False,NM,0,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,BLACK / WHITE,BEAGLE,True,LABRADOR RETR,16,FALL,FALL
STRAY,OTC,STRAY,TRANSFER,DOG,S,N,MED,GRAY,SC WHEAT TERR,True,Unknown,8,FALL,FALL
STRAY,OTC,STRAY,SNR,CAT,N,N,SMALL,BLACK,DOMESTIC SH,False,NM,4,WINTER,WINTER
RETURN,ADOPTION,OTHER PET,ADOPTION,DOG,S,N,MED,TAN,LABRADOR RETR,True,PIT BULL,13,FALL,FALL
LOST,WEB,LOST/FOUND,LOST EXP,DOG,F,U,LARGE,UNKNOWN,GERM SHEPHERD,False,NM,31,SUMMER,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,MED,BR BRINDLE,BEAGLE,True,Unknown,8,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,EUTH,CAT,N,N,SMALL,BLACK,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,TNR,CAT,U,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,1,FALL,FALL
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,LARGE,BLACK,LABRADOR RETR,True,Unknown,36,SUMMER,FALL
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BRN TABBY / WHITE,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,F,N,PUPPY,BROWN,GOLDEN RETR,True,Unknown,2,FALL,FALL
STRAY,FIELD,STRAY,SNR,CAT,S,N,MED,TORTIE PT / WHITE,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,U,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,1,FALL,FALL
STRAY,FIELD,STRAY,EUTH,DOG,M,N,LARGE,TAN / WHITE,PIT BULL,False,NM,8,SUMMER,FALL
STRAY,FIELD,STRAY,RTF,CAT,S,N,MED,GRAY TABBY,DOMESTIC SH,False,NM,14,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,U,N,KITTN,BLACK,DOMESTIC SH,False,NM,1,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,Y,MED,BR BRINDLE,RAT TERRIER,True,Unknown,12,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,U,N,KITTN,BLACK,DOMESTIC SH,False,NM,1,FALL,FALL
LOST,WEB,LOST/FOUND,LOST EXP,CAT,U,U,LARGE,UNKNOWN,SIAMESE,False,NM,31,SUMMER,FALL
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
FOSTER,RETURN,STRAY,ADOPTION,CAT,N,N,KITTN,GRAY / WHITE,DOMESTIC SH,False,NM,1,WINTER,WINTER
STRAY,OTC,STRAY,TNR,CAT,U,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,1,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,N,N,KITTN,BLACK,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
DISPOSAL,STRAY,DOA,DISPOSAL,CAT,M,N,LARGE,BLACK / WHITE,DOMESTIC SH,False,NM,5,SUMMER,FALL
FOSTER,RETURN,STRAY,ADOPTION,CAT,S,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,1,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,LARGE,BLACK / WHITE,PIT BULL,False,NM,50,SUMMER,FALL
STRAY,OTC,STRAY,RTF,CAT,N,N,LARGE,BRN TABBY,DOMESTIC SH,False,NM,15,SPRING,SPRING
FOSTER,RETURN,FOSTER RET,ADOPTION,DOG,N,N,SMALL,BLACK / TAN,DACHSHUND,True,Unknown,0,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,DOG,N,N,X-LRG,RED / WHITE,PIT BULL,True,Unknown,43,FALL,WINTER
FOSTER,RETURN,OWNER DIED,ADOPTION,CAT,S,N,KITTN,ORANGE,DOMESTIC SH,False,NM,1,WINTER,WINTER
STRAY,OTC,ABANDON,ADOPTION,DOG,S,N,MED,BR BRINDLE / WHITE,PIT BULL,True,CANE CORSO,15,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,WHITE / BROWN,LABRADOR RETR,True,BRITTANY,13,SPRING,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,MED,GRAY,BOXER,True,Unknown,58,SUMMER,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,LARGE,BR BRINDLE / WHITE,BOXER,True,Unknown,43,FALL,WINTER
FOSTER,RETURN,OWNER DIED,ADOPTION,CAT,N,N,KITTN,ORANGE,DOMESTIC SH,False,NM,1,WINTER,WINTER
STRAY,OTC,STRAY,TRANSFER,CAT,S,N,LARGE,TORTIE / ORANGE,DOMESTIC SH,False,NM,13,SUMMER,SUMMER
RETURN,ADOPTION,JUMPS UP,TRANSPORT,DOG,N,N,LARGE,WHITE / BROWN,LABRADOR RETR,True,BRITTANY,15,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,M,N,LARGE,BLACK / WHITE,ALASKAN HUSKY,False,NM,1,SUMMER,SUMMER
LOST,WEB,LOST/FOUND,LOST EXP,CAT,F,U,LARGE,UNKNOWN,DOMESTIC SH,False,NM,31,SUMMER,FALL
STRAY,OTC,STRAY,SNR,CAT,N,N,LARGE,ORG TABBY / WHITE,DOMESTIC SH,False,NM,2,SUMMER,FALL
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,LARGE,BLACK / WHITE,LABRADOR RETR,False,NM,26,SUMMER,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,WHITE / BLACK,BULLDOG,False,NM,16,FALL,FALL
LOST,WEB,LOST/FOUND,LOST EXP,DOG,F,U,MED,UNKNOWN,BEAGLE,False,NM,31,FALL,FALL
STRAY,OTC,STRAY,EUTH,DOG,F,N,MED,BLUE / WHITE,PIT BULL,True,Unknown,0,FALL,FALL
LOST,WEB,LOST/FOUND,LOST EXP,DOG,F,U,SMALL,UNKNOWN,BEAGLE,False,NM,31,FALL,FALL
STRAY,OTC,STRAY,RTF,CAT,N,N,MED,GRAY,DOMESTIC SH,False,NM,2,FALL,FALL
FOUND,WEB,LOST/FOUND,FOUND EXP,DOG,U,U,LARGE,BROWN / BROWN,GOLDEN RETR,False,NM,31,FALL,FALL
LOST,WEB,LOST/FOUND,LOST EXP,DOG,U,U,MED,UNKNOWN,PIT BULL,False,NM,31,FALL,FALL
LOST,WEB,LOST/FOUND,LOST EXP,DOG,F,U,MED,UNKNOWN,POODLE MIN,False,NM,31,FALL,FALL
LOST,WEB,LOST/FOUND,LOST EXP,DOG,M,U,X-LRG,UNKNOWN,REDBONE HOUND,False,NM,31,FALL,FALL
LOST,WEB,LOST/FOUND,LOST EXP,DOG,F,U,LARGE,UNKNOWN,LABRADOR RETR,False,NM,31,FALL,FALL
STRAY,OTC,STRAY,FOSTER,DOG,F,N,MED,BROWN,GERM SHEPHERD,True,Unknown,5,FALL,FALL
RETURN,ADOPTION,OTHER PET,ADOPTION,DOG,N,N,MED,TAN / BLACK,GERM SHEPHERD,True,GOLDEN RETR,37,FALL,FALL
FOUND,WEB,LOST/FOUND,FOUND EXP,CAT,M,U,KITTN,BROWN / WHITE,DOMESTIC SH,False,NM,31,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,Y,MED,TAN / WHITE,PIT BULL,True,Unknown,47,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,SMALL,WHITE / TAN,CHIHUAHUA SH,False,NM,17,FALL,FALL
STRAY,OTC,ILL,EUTH,DOG,M,N,MED,BROWN / WHITE,PIT BULL,False,NM,0,FALL,FALL
FOUND,WEB,LOST/FOUND,FOUND EXP,DOG,U,U,SMALL,BLACK,CAIRN TERRIER,False,NM,31,FALL,FALL
STRAY,FIELD,STRAY,TRANSFER,CAT,M,N,KITTN,ORG TABBY,DOMESTIC SH,False,NM,4,FALL,FALL
STRAY,Unknown,STRAY,RTO,DOG,N,N,LARGE,TRICOLOR,BEAGLE,True,GERM SHEPHERD,0,FALL,FALL
STRAY,OTC,STRAY,FOSTER,DOG,F,N,MED,WHITE / BROWN,BEAGLE,True,Unknown,5,FALL,FALL
FOSTER,RETURN,STRAY,TRANSFER,DOG,F,N,MED,WHITE / BROWN,BEAGLE,True,Unknown,1,FALL,FALL
STRAY,OTC,STRAY,TRANSPORT,DOG,N,N,SMALL,TAN,BEAGLE,True,Unknown,12,SPRING,SPRING
STRAY,OTC,STRAY,RTO,DOG,N,N,MED,BLACK,GERM SHEPHERD,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,TRANSPORT,DOG,N,N,MED,TAN / BLACK,BEAGLE,True,Unknown,12,SPRING,SPRING
CONFISCATE,CRUELTY,DOA,DISPOSAL,DOG,M,N,LARGE,BLUE / WHITE,PIT BULL,False,NM,1,FALL,FALL
LOST,WEB,LOST/FOUND,LOST EXP,CAT,U,U,SMALL,UNKNOWN,DOMESTIC SH,False,NM,31,FALL,FALL
STRAY,OTC,STRAY,SNR,CAT,S,N,MED,GRAY / WHITE,DOMESTIC SH,False,NM,3,SUMMER,SUMMER
STRAY,OTC,STRAY,SNR,CAT,S,N,MED,BLACK / WHITE,DOMESTIC SH,False,NM,4,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,F,N,LARGE,BLACK / TAN,ROTTWEILER,False,NM,0,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,F,N,LARGE,BLACK / TAN,ROTTWEILER,False,NM,0,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,CALICO,DOMESTIC SH,False,NM,4,WINTER,WINTER
STRAY,OTC,STRAY,RTO,DOG,N,N,LARGE,BLUE / WHITE,AM PIT BULL TER,False,NM,4,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,MED,BROWN / WHITE,GERM SHEPHERD,True,BEAGLE,35,FALL,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,PUPPY,BLACK / WHITE,SIBERIAN HUSKY,True,Unknown,12,FALL,FALL
FOSTER,RETURN,OWNER DIED,ADOPTION,CAT,N,N,KITTN,ORANGE,DOMESTIC SH,False,NM,1,WINTER,WINTER
FOSTER,RETURN,STRAY,ADOPTION,CAT,S,N,LARGE,ORANGE,DOMESTIC SH,False,NM,94,SUMMER,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,SMALL,WHITE / BROWN,JACK RUSS TER,True,Unknown,10,FALL,FALL
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,S,N,KITTN,WHITE / TORTIE,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,FIELD,STRAY,TRANSFER,CAT,F,N,KITTN,CALICO,DOMESTIC SH,False,NM,3,SUMMER,SUMMER
RETURN,ADOPTION,RESPONSIBL,ADOPTION,DOG,S,N,MED,RED / WHITE,LABRADOR RETR,True,Unknown,4,FALL,FALL
STRAY,FIELD,STRAY,FOSTER,DOG,S,N,LARGE,BLACK / BROWN,GERM SHEPHERD,False,NM,5,SUMMER,SUMMER
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,S,N,KITTN,GRAY TABBY / WHITE,DOMESTIC SH,False,NM,3,SUMMER,SUMMER
STRAY,OTC,ABANDON,ADOPTION,DOG,N,N,SMALL,BROWN / BLACK,YORKSHIRE TERR,False,NM,7,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,BROWN / BLACK,GERM SHEPHERD,True,Unknown,10,WINTER,WINTER
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,N,N,KITTN,BLACK,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,BLACK / BLACK,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BLK TABBY,DOMESTIC SH,False,NM,14,FALL,FALL
STRAY,OTC,STRAY,FOSTER,DOG,S,N,MED,TAN / WHITE,PIT BULL,False,NM,77,SPRING,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,LARGE,BLACK,ROTTWEILER,True,SIBERIAN HUSKY,6,FALL,FALL
STRAY,FIELD,INJURED,RTO,DOG,N,N,SMALL,YELLOW / WHITE,POMERANIAN,True,Unknown,15,SUMMER,SUMMER
STRAY,OTC,STRAY,TRANSPORT,DOG,N,N,SMALL,WHITE,JACK RUSS TER,False,NM,18,SUMMER,FALL
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,TORTIE / BRN TABBY,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,FOSTER,CAT,N,N,KITTN,ORG TABBY,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,TORTIE / BUFF,DOMESTIC SH,False,NM,0,SPRING,SPRING
OWNER SUR,EUTH REQ,PETMEDICAL,EUTH,DOG,F,N,MED,BLACK / TAN,GERM SHEPHERD,False,NM,0,SUMMER,SUMMER
OWNER SUR,OTC,ALLERGIC,ADOPTION,CAT,N,N,SMALL,BLK TABBY,NORWGN FOREST,False,NM,6,SPRING,SPRING
STRAY,OTC,STRAY,TRANSPORT,DOG,S,N,LARGE,WHITE / TAN,LABRADOR RETR,True,Unknown,10,FALL,FALL
STRAY,OTC,STRAY,TRANSFER,DOG,N,N,PUPPY,GOLD,GERM SHEPHERD,False,NM,13,SPRING,SPRING
STRAY,OTC,STRAY,EUTH,CAT,U,N,MED,GRAY TABBY,DOMESTIC SH,False,NM,0,SPRING,SPRING
FOSTER,RETURN,FOSTER RET,FOSTER,DOG,N,N,MED,BLACK / WHITE,PIT BULL,False,NM,54,SPRING,SUMMER
CONFISCATE,HOSPITAL,STRAY,RTO,DOG,N,N,MED,TRICOLOR,RAT TERRIER,True,TR WALKER HOUND,7,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,F,N,MED,BR BRINDLE / WHITE,PIT BULL,True,Unknown,4,WINTER,SPRING
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,MED,BROWN / WHITE,PIT BULL,False,NM,20,SPRING,SPRING
CONFISCATE,HOSPITAL,STRAY,RTO,DOG,F,N,MED,WHITE,PIT BULL,False,NM,1,SUMMER,SUMMER
CONFISCATE,HOSPITAL,STRAY,ADOPTION,DOG,N,N,LARGE,TAN / WHITE,LABRADOR RETR,True,PIT BULL,28,SUMMER,FALL
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,LARGE,GRAY / WHITE,ALASK MALAMUTE,False,NM,10,SUMMER,SUMMER
STRAY,FIELD,STRAY,TRANSFER,DOG,M,N,PUPPY,BLACK,POODLE STND,True,Unknown,21,SUMMER,SUMMER
CONFISCATE,HOSPITAL,STRAY,RTO,DOG,S,N,LARGE,BLACK / BROWN,GERM SHEPHERD,False,NM,1,SPRING,SPRING
CONFISCATE,POLICE,STRAY,TRANSFER,DOG,N,N,LARGE,BR BRINDLE,AKITA,True,ALASK MALAMUTE,34,WINTER,SPRING
STRAY,OTC,STRAY,TRANSFER,DOG,N,N,SMALL,BROWN / TAN,BEAGLE,False,NM,20,WINTER,WINTER
CONFISCATE,POLICE,STRAY,RTO,DOG,M,N,SMALL,BLACK / WHITE,LABRADOR RETR,False,NM,1,SPRING,SPRING
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,GRAY / WHITE,ALASK MALAMUTE,False,NM,0,SPRING,SPRING
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,BLACK / WHITE,SIBERIAN HUSKY,True,ALASK MALAMUTE,3,SPRING,SPRING
